2026-02-16T08:00:00,Estrela,5,PSD,13,PS,2,IL,2,L,2,CH,2,PAN
2026-02-16T09:00:00,Estrela,10,PSD,26,PS,4,IL,4,L,4,CH,3,PAN
2026-02-16T10:00:00,Estrela,15,PSD,39,PS,5,IL,5,L,5,CH,5,PAN
2026-02-16T11:00:00,Estrela,20,PSD,52,PS,7,IL,7,L,7,CH,7,PAN
2026-02-16T12:00:00,Estrela,26,PSD,66,PS,9,IL,9,L,9,CH,8,PAN
2026-02-16T13:00:00,Estrela,31,PSD,81,PS,11,IL,11,L,11,CH,10,PAN
2026-02-16T14:00:00,Estrela,47,PSD,110,PS,16,IL,16,L,15,CH,14,PAN
2026-02-16T15:00:00,Estrela,79,PSD,158,PS,23,IL,22,L,21,CH,20,PAN
2026-02-16T16:00:00,Estrela,121,PSD,229,PS,33,IL,32,L,30,CH,28,PAN
2026-02-16T17:00:00,Estrela,185,PSD,325,PS,45,IL,45,L,43,CH,40,PAN
2026-02-16T18:00:00,Estrela,242,PSD,421,PS,59,IL,59,L,57,CH,54,PAN
2026-02-16T19:00:00,Estrela,295,PSD,513,PS,74,IL,74,L,70,CH,66,PAN
2026-02-16T20:00:00,Estrela,322,PSD,564,PS,83,IL,82,L,77,CH,73,PAN
2026-02-16T21:00:00,Estrela,334,PSD,599,PS,90,IL,90,L,82,CH,79,PAN
2026-02-16T22:00:00,Estrela,362,PSD,661,PS,102,IL,98,L,88,CH,86,PAN
2026-02-16T23:00:00,Estrela,403,PSD,733,PS,120,IL,111,L,98,CH,97,PAN
2026-02-17T00:00:00,Estrela,448,PSD,842,PS,149,IL,128,L,112,CH,113,PAN
2026-02-17T01:00:00,Estrela,500,PSD,982,PS,183,IL,150,L,129,CH,129,PAN
2026-02-17T02:00:00,Estrela,541,PSD,1084,PS,213,IL,166,L,142,CH,144,PAN
2026-02-17T03:00:00,Estrela,572,PSD,1134,PS,229,IL,177,L,152,CH,152,PAN
2026-02-17T04:00:00,Estrela,587,PSD,1192,PS,241,IL,187,L,159,CH,160,PAN
2026-02-17T05:00:00,Estrela,603,PSD,1248,PS,251,IL,194,L,165,CH,164,PAN
2026-02-17T06:00:00,Estrela,624,PSD,1262,PS,254,IL,195,L,167,CH,168,PAN
2026-02-17T07:00:00,Estrela,627,PSD,1270,PS,256,IL,198,L,170,CH,170,PAN
2026-02-17T08:00:00,Estrela,630,PSD,1278,PS,259,IL,200,L,170,CH,172,PAN
2026-02-17T09:00:00,Estrela,639,PSD,1313,PS,260,IL,204,L,172,CH,175,PAN
2026-02-17T10:00:00,Estrela,645,PSD,1314,PS,262,IL,205,L,175,CH,177,PAN
2026-02-17T11:00:00,Estrela,645,PSD,1338,PS,263,IL,206,L,179,CH,178,PAN
2026-02-17T12:00:00,Estrela,650,PSD,1350,PS,266,IL,210,L,181,CH,179,PAN
2026-02-17T13:00:00,Estrela,663,PSD,1381,PS,270,IL,211,L,181,CH,183,PAN
2026-02-17T14:00:00,Estrela,674,PSD,1406,PS,272,IL,218,L,188,CH,185,PAN
2026-02-17T15:00:00,Estrela,716,PSD,1458,PS,281,IL,227,L,195,CH,192,PAN
2026-02-17T16:00:00,Estrela,770,PSD,1556,PS,292,IL,236,L,203,CH,202,PAN
2026-02-17T17:00:00,Estrela,839,PSD,1665,PS,309,IL,249,L,223,CH,218,PAN
2026-02-17T18:00:00,Estrela,913,PSD,1782,PS,322,IL,265,L,236,CH,232,PAN
2026-02-17T19:00:00,Estrela,979,PSD,1884,PS,343,IL,284,L,251,CH,248,PAN
2026-02-17T20:00:00,Estrela,999,PSD,1934,PS,351,IL,293,L,260,CH,258,PAN
2026-02-17T21:00:00,Estrela,1020,PSD,1977,PS,364,IL,304,L,266,CH,260,PAN
2026-02-17T22:00:00,Estrela,1042,PSD,2038,PS,379,IL,313,L,277,CH,272,PAN
2026-02-17T23:00:00,Estrela,1094,PSD,2152,PS,396,IL,326,L,284,CH,286,PAN
2026-02-18T00:00:00,Estrela,1151,PSD,2282,PS,432,IL,348,L,302,CH,301,PAN
2026-02-18T01:00:00,Estrela,1220,PSD,2410,PS,475,IL,371,L,319,CH,322,PAN
2026-02-18T02:00:00,Estrela,1270,PSD,2542,PS,500,IL,393,L,338,CH,338,PAN
2026-02-18T03:00:00,Estrela,1286,PSD,2618,PS,528,IL,407,L,346,CH,346,PAN
2026-02-18T04:00:00,Estrela,1310,PSD,2684,PS,537,IL,416,L,359,CH,361,PAN
2026-02-18T05:00:00,Estrela,1341,PSD,2707,PS,549,IL,426,L,361,CH,364,PAN
2026-02-18T06:00:00,Estrela,1345,PSD,2777,PS,557,IL,428,L,365,CH,371,PAN
2026-02-18T07:00:00,Estrela,1346,PSD,2777,PS,558,IL,428,L,373,CH,372,PAN
2026-02-18T08:00:00,Estrela,1365,PSD,2780,PS,562,IL,433,L,375,CH,372,PAN
2026-02-18T09:00:00,Estrela,1365,PSD,2809,PS,562,IL,435,L,375,CH,374,PAN
2026-02-18T10:00:00,Estrela,1390,PSD,2809,PS,562,IL,440,L,375,CH,379,PAN
2026-02-18T11:00:00,Estrela,1394,PSD,2844,PS,565,IL,442,L,377,CH,379,PAN
2026-02-18T12:00:00,Estrela,1394,PSD,2867,PS,565,IL,448,L,385,CH,379,PAN
2026-02-18T13:00:00,Estrela,1400,PSD,2867,PS,569,IL,448,L,387,CH,382,PAN
2026-02-18T14:00:00,Estrela,1421,PSD,2925,PS,574,IL,455,L,392,CH,387,PAN
2026-02-18T15:00:00,Estrela,1467,PSD,2974,PS,583,IL,463,L,399,CH,399,PAN
2026-02-18T16:00:00,Estrela,1529,PSD,3088,PS,596,IL,478,L,414,CH,405,PAN
2026-02-18T17:00:00,Estrela,1614,PSD,3236,PS,616,IL,491,L,431,CH,421,PAN
2026-02-18T18:00:00,Estrela,1675,PSD,3353,PS,633,IL,511,L,443,CH,440,PAN
2026-02-18T19:00:00,Estrela,1767,PSD,3469,PS,658,IL,528,L,462,CH,464,PAN
2026-02-18T20:00:00,Estrela,1781,PSD,3528,PS,668,IL,541,L,478,CH,472,PAN
2026-02-18T21:00:00,Estrela,1807,PSD,3588,PS,672,IL,548,L,485,CH,480,PAN
2026-02-18T22:00:00,Estrela,1833,PSD,3670,PS,697,IL,569,L,492,CH,485,PAN
2026-02-18T23:00:00,Estrela,1915,PSD,3736,PS,721,IL,585,L,504,CH,501,PAN
2026-02-19T00:00:00,Estrela,1981,PSD,3895,PS,754,IL,613,L,521,CH,521,PAN
2026-02-19T01:00:00,Estrela,2050,PSD,4061,PS,802,IL,637,L,547,CH,543,PAN
2026-02-19T02:00:00,Estrela,2099,PSD,4201,PS,844,IL,651,L,569,CH,560,PAN
2026-02-19T03:00:00,Estrela,2141,PSD,4351,PS,864,IL,672,L,571,CH,573,PAN
2026-02-19T04:00:00,Estrela,2158,PSD,4406,PS,881,IL,691,L,590,CH,585,PAN
2026-02-19T05:00:00,Estrela,2171,PSD,4464,PS,893,IL,693,L,598,CH,592,PAN
2026-02-19T06:00:00,Estrela,2205,PSD,4525,PS,903,IL,697,L,598,CH,595,PAN
2026-02-19T07:00:00,Estrela,2217,PSD,4525,PS,904,IL,705,L,603,CH,606,PAN
2026-02-16T08:00:00,Misericórdia,6,PSD,12,PS,2,IL,2,L,1,CH,1,PAN
2026-02-16T09:00:00,Misericórdia,12,PSD,24,PS,5,IL,4,L,3,CH,2,PAN
2026-02-16T10:00:00,Misericórdia,17,PSD,37,PS,7,IL,6,L,4,CH,3,PAN
2026-02-16T11:00:00,Misericórdia,23,PSD,49,PS,9,IL,8,L,6,CH,4,PAN
2026-02-16T12:00:00,Misericórdia,29,PSD,61,PS,12,IL,10,L,7,CH,5,PAN
2026-02-16T13:00:00,Misericórdia,36,PSD,75,PS,14,IL,13,L,9,CH,7,PAN
2026-02-16T14:00:00,Misericórdia,54,PSD,101,PS,21,IL,18,L,12,CH,9,PAN
2026-02-16T15:00:00,Misericórdia,88,PSD,146,PS,31,IL,26,L,18,CH,13,PAN
2026-02-16T16:00:00,Misericórdia,139,PSD,211,PS,44,IL,36,L,25,CH,19,PAN
2026-02-16T17:00:00,Misericórdia,209,PSD,301,PS,60,IL,51,L,36,CH,27,PAN
2026-02-16T18:00:00,Misericórdia,280,PSD,396,PS,79,IL,67,L,47,CH,36,PAN
2026-02-16T19:00:00,Misericórdia,333,PSD,487,PS,97,IL,83,L,58,CH,44,PAN
2026-02-16T20:00:00,Misericórdia,360,PSD,527,PS,112,IL,94,L,64,CH,49,PAN
2026-02-16T21:00:00,Misericórdia,380,PSD,562,PS,121,IL,102,L,68,CH,52,PAN
2026-02-16T22:00:00,Misericórdia,410,PSD,621,PS,136,IL,112,L,74,CH,57,PAN
