2026-02-13T08:00:00,Estrela,5,PSD,13,PS,2,IL,2,L,2,CH,2,PAN
2026-02-13T09:00:00,Estrela,10,PSD,26,PS,4,IL,4,L,4,CH,3,PAN
2026-02-13T10:00:00,Estrela,15,PSD,39,PS,5,IL,5,L,5,CH,5,PAN
2026-02-13T11:00:00,Estrela,20,PSD,52,PS,7,IL,7,L,7,CH,7,PAN
2026-02-13T12:00:00,Estrela,26,PSD,66,PS,9,IL,9,L,9,CH,8,PAN
2026-02-13T13:00:00,Estrela,31,PSD,79,PS,11,IL,11,L,11,CH,10,PAN
2026-02-13T14:00:00,Estrela,47,PSD,110,PS,16,IL,16,L,15,CH,14,PAN
2026-02-13T15:00:00,Estrela,77,PSD,157,PS,23,IL,22,L,21,CH,20,PAN
2026-02-13T16:00:00,Estrela,122,PSD,226,PS,33,IL,32,L,30,CH,28,PAN
2026-02-13T17:00:00,Estrela,182,PSD,320,PS,45,IL,45,L,43,CH,40,PAN
2026-02-13T18:00:00,Estrela,246,PSD,422,PS,59,IL,59,L,57,CH,54,PAN
2026-02-13T19:00:00,Estrela,294,PSD,516,PS,74,IL,74,L,70,CH,66,PAN
2026-02-13T20:00:00,Estrela,317,PSD,568,PS,84,IL,83,L,77,CH,73,PAN
2026-02-13T21:00:00,Estrela,337,PSD,609,PS,90,IL,90,L,82,CH,78,PAN
2026-02-13T22:00:00,Estrela,364,PSD,664,PS,103,IL,98,L,90,CH,86,PAN
2026-02-13T23:00:00,Estrela,396,PSD,738,PS,121,IL,111,L,98,CH,96,PAN
2026-02-14T00:00:00,Estrela,449,PSD,850,PS,149,IL,128,L,113,CH,112,PAN
2026-02-14T01:00:00,Estrela,499,PSD,967,PS,184,IL,150,L,131,CH,129,PAN
2026-02-14T02:00:00,Estrela,547,PSD,1082,PS,213,IL,165,L,142,CH,143,PAN
2026-02-14T03:00:00,Estrela,577,PSD,1146,PS,231,IL,178,L,153,CH,153,PAN
2026-02-14T04:00:00,Estrela,595,PSD,1202,PS,244,IL,185,L,158,CH,159,PAN
2026-02-14T05:00:00,Estrela,612,PSD,1245,PS,250,IL,195,L,166,CH,164,PAN
2026-02-14T06:00:00,Estrela,613,PSD,1270,PS,252,IL,196,L,167,CH,168,PAN
2026-02-14T07:00:00,Estrela,622,PSD,1287,PS,253,IL,197,L,168,CH,170,PAN
2026-02-14T08:00:00,Estrela,630,PSD,1287,PS,258,IL,201,L,173,CH,174,PAN
2026-02-14T09:00:00,Estrela,633,PSD,1303,PS,258,IL,204,L,174,CH,175,PAN
2026-02-14T10:00:00,Estrela,640,PSD,1312,PS,262,IL,204,L,177,CH,175,PAN
2026-02-14T11:00:00,Estrela,646,PSD,1332,PS,265,IL,208,L,178,CH,177,PAN
2026-02-14T12:00:00,Estrela,649,PSD,1349,PS,266,IL,210,L,181,CH,180,PAN
2026-02-14T13:00:00,Estrela,663,PSD,1370,PS,267,IL,212,L,182,CH,181,PAN
2026-02-14T14:00:00,Estrela,680,PSD,1393,PS,274,IL,215,L,186,CH,185,PAN
2026-02-14T15:00:00,Estrela,709,PSD,1450,PS,283,IL,227,L,194,CH,192,PAN
2026-02-14T16:00:00,Estrela,765,PSD,1530,PS,292,IL,236,L,204,CH,203,PAN
2026-02-14T17:00:00,Estrela,838,PSD,1661,PS,307,IL,253,L,219,CH,218,PAN
2026-02-14T18:00:00,Estrela,913,PSD,1764,PS,328,IL,266,L,235,CH,235,PAN
2026-02-14T19:00:00,Estrela,963,PSD,1874,PS,339,IL,283,L,252,CH,250,PAN
2026-02-14T20:00:00,Estrela,995,PSD,1958,PS,356,IL,295,L,261,CH,255,PAN
2026-02-14T21:00:00,Estrela,1016,PSD,1988,PS,364,IL,305,L,264,CH,262,PAN
2026-02-14T22:00:00,Estrela,1060,PSD,2056,PS,378,IL,315,L,274,CH,270,PAN
2026-02-14T23:00:00,Estrela,1093,PSD,2121,PS,398,IL,326,L,285,CH,284,PAN
2026-02-15T00:00:00,Estrela,1164,PSD,2282,PS,434,IL,348,L,301,CH,303,PAN
2026-02-15T01:00:00,Estrela,1204,PSD,2428,PS,473,IL,373,L,320,CH,321,PAN
2026-02-15T02:00:00,Estrela,1263,PSD,2560,PS,507,IL,395,L,337,CH,337,PAN
2026-02-15T03:00:00,Estrela,1290,PSD,2631,PS,521,IL,409,L,348,CH,352,PAN
2026-02-15T04:00:00,Estrela,1325,PSD,2676,PS,545,IL,417,L,361,CH,360,PAN
2026-02-15T05:00:00,Estrela,1332,PSD,2732,PS,553,IL,422,L,364,CH,368,PAN
2026-02-15T06:00:00,Estrela,1341,PSD,2764,PS,555,IL,429,L,369,CH,370,PAN
2026-02-15T07:00:00,Estrela,1350,PSD,2764,PS,555,IL,434,L,369,CH,372,PAN
2026-02-15T08:00:00,Estrela,1374,PSD,2784,PS,556,IL,434,L,375,CH,374,PAN
2026-02-15T09:00:00,Estrela,1377,PSD,2801,PS,565,IL,437,L,375,CH,376,PAN
2026-02-15T10:00:00,Estrela,1387,PSD,2828,PS,565,IL,438,L,377,CH,376,PAN
2026-02-15T11:00:00,Estrela,1387,PSD,2829,PS,565,IL,440,L,377,CH,379,PAN
2026-02-15T12:00:00,Estrela,1395,PSD,2886,PS,567,IL,441,L,384,CH,383,PAN
2026-02-15T13:00:00,Estrela,1395,PSD,2886,PS,571,IL,449,L,384,CH,383,PAN
2026-02-15T14:00:00,Estrela,1423,PSD,2895,PS,581,IL,453,L,392,CH,389,PAN
2026-02-15T15:00:00,Estrela,1448,PSD,2968,PS,587,IL,461,L,399,CH,398,PAN
2026-02-15T16:00:00,Estrela,1526,PSD,3112,PS,600,IL,473,L,415,CH,410,PAN
2026-02-15T17:00:00,Estrela,1603,PSD,3220,PS,612,IL,494,L,427,CH,426,PAN
2026-02-15T18:00:00,Estrela,1699,PSD,3374,PS,639,IL,515,L,449,CH,447,PAN
2026-02-15T19:00:00,Estrela,1745,PSD,3447,PS,654,IL,527,L,463,CH,457,PAN
2026-02-15T20:00:00,Estrela,1773,PSD,3539,PS,673,IL,538,L,478,CH,471,PAN
2026-02-15T21:00:00,Estrela,1814,PSD,3604,PS,675,IL,547,L,483,CH,476,PAN
2026-02-15T22:00:00,Estrela,1842,PSD,3679,PS,701,IL,568,L,488,CH,484,PAN
2026-02-15T23:00:00,Estrela,1908,PSD,3732,PS,722,IL,577,L,505,CH,497,PAN
2026-02-16T00:00:00,Estrela,1968,PSD,3921,PS,756,IL,607,L,524,CH,525,PAN
2026-02-16T01:00:00,Estrela,2017,PSD,4091,PS,809,IL,632,L,544,CH,539,PAN
2026-02-16T02:00:00,Estrela,2097,PSD,4201,PS,850,IL,655,L,568,CH,558,PAN
2026-02-16T03:00:00,Estrela,2144,PSD,4320,PS,864,IL,668,L,572,CH,572,PAN
2026-02-16T04:00:00,Estrela,2167,PSD,4409,PS,878,IL,678,L,586,CH,588,PAN
2026-02-16T05:00:00,Estrela,2177,PSD,4482,PS,886,IL,691,L,595,CH,594,PAN
2026-02-16T06:00:00,Estrela,2197,PSD,4501,PS,889,IL,697,L,600,CH,595,PAN
2026-02-16T07:00:00,Estrela,2202,PSD,4536,PS,905,IL,700,L,600,CH,595,PAN
2026-02-13T08:00:00,Misericórdia,6,PSD,12,PS,2,IL,2,L,1,CH,1,PAN
2026-02-13T09:00:00,Misericórdia,12,PSD,24,PS,5,IL,4,L,3,CH,2,PAN
2026-02-13T10:00:00,Misericórdia,17,PSD,37,PS,7,IL,6,L,4,CH,3,PAN
2026-02-13T11:00:00,Misericórdia,23,PSD,49,PS,9,IL,8,L,6,CH,4,PAN
2026-02-13T12:00:00,Misericórdia,29,PSD,61,PS,12,IL,10,L,7,CH,5,PAN
2026-02-13T13:00:00,Misericórdia,36,PSD,75,PS,14,IL,13,L,9,CH,7,PAN
2026-02-13T14:00:00,Misericórdia,54,PSD,101,PS,21,IL,18,L,12,CH,9,PAN
2026-02-13T15:00:00,Misericórdia,89,PSD,148,PS,31,IL,26,L,18,CH,13,PAN
2026-02-13T16:00:00,Misericórdia,137,PSD,212,PS,44,IL,36,L,25,CH,19,PAN
2026-02-13T17:00:00,Misericórdia,208,PSD,302,PS,60,IL,51,L,36,CH,27,PAN
2026-02-13T18:00:00,Misericórdia,276,PSD,396,PS,78,IL,68,L,47,CH,36,PAN
2026-02-13T19:00:00,Misericórdia,336,PSD,482,PS,97,IL,84,L,58,CH,44,PAN
2026-02-13T20:00:00,Misericórdia,365,PSD,531,PS,110,IL,95,L,64,CH,49,PAN
2026-02-13T21:00:00,Misericórdia,380,PSD,565,PS,122,IL,102,L,67,CH,52,PAN
2026-02-13T22:00:00,Misericórdia,414,PSD,621,PS,136,IL,114,L,74,CH,57,PAN
2026-02-13T23:00:00,Misericórdia,453,PSD,684,PS,161,IL,128,L,81,CH,65,PAN
2026-02-14T00:00:00,Misericórdia,515,PSD,790,PS,198,IL,148,L,93,CH,76,PAN
2026-02-14T01:00:00,Misericórdia,566,PSD,917,PS,244,IL,170,L,107,CH,87,PAN
2026-02-14T02:00:00,Misericórdia,622,PSD,1001,PS,281,IL,189,L,119,CH,95,PAN
2026-02-14T03:00:00,Misericórdia,651,PSD,1067,PS,306,IL,201,L,127,CH,101,PAN
2026-02-14T04:00:00,Misericórdia,678,PSD,1120,PS,323,IL,212,L,132,CH,106,PAN
2026-02-14T05:00:00,Misericórdia,686,PSD,1147,PS,332,IL,221,L,138,CH,111,PAN
2026-02-14T06:00:00,Misericórdia,705,PSD,1179,PS,337,IL,226,L,140,CH,112,PAN
2026-02-14T07:00:00,Misericórdia,706,PSD,1185,PS,342,IL,226,L,141,CH,114,PAN
2026-02-14T08:00:00,Misericórdia,709,PSD,1213,PS,343,IL,229,L,142,CH,115,PAN
2026-02-14T09:00:00,Misericórdia,725,PSD,1229,PS,347,IL,232,L,146,CH,115,PAN
2026-02-14T10:00:00,Misericórdia,732,PSD,1234,PS,348,IL,235,L,147,CH,118,PAN
2026-02-14T11:00:00,Misericórdia,732,PSD,1249,PS,352,IL,238,L,148,CH,119,PAN
2026-02-14T12:00:00,Misericórdia,742,PSD,1253,PS,355,IL,239,L,151,CH,119,PAN
2026-02-14T13:00:00,Misericórdia,754,PSD,1270,PS,358,IL,242,L,153,CH,120,PAN
2026-02-14T14:00:00,Misericórdia,772,PSD,1313,PS,361,IL,247,L,156,CH,123,PAN
2026-02-14T15:00:00,Misericórdia,809,PSD,1369,PS,376,IL,256,L,162,CH,130,PAN
2026-02-14T16:00:00,Misericórdia,873,PSD,1451,PS,390,IL,271,L,170,CH,136,PAN
2026-02-14T17:00:00,Misericórdia,949,PSD,1542,PS,413,IL,286,L,184,CH,144,PAN
2026-02-14T18:00:00,Misericórdia,1032,PSD,1668,PS,431,IL,307,L,198,CH,154,PAN
2026-02-14T19:00:00,Misericórdia,1105,PSD,1761,PS,458,IL,323,L,209,CH,164,PAN
2026-02-14T20:00:00,Misericórdia,1125,PSD,1799,PS,473,IL,338,L,217,CH,172,PAN
2026-02-14T21:00:00,Misericórdia,1148,PSD,1857,PS,479,IL,347,L,220,CH,176,PAN
2026-02-14T22:00:00,Misericórdia,1196,PSD,1905,PS,499,IL,362,L,231,CH,183,PAN
2026-02-14T23:00:00,Misericórdia,1241,PSD,2010,PS,529,IL,377,L,238,CH,190,PAN
2026-02-15T00:00:00,Misericórdia,1318,PSD,2112,PS,575,IL,397,L,254,CH,200,PAN
2026-02-15T01:00:00,Misericórdia,1381,PSD,2248,PS,630,IL,430,L,267,CH,215,PAN
2026-02-15T02:00:00,Misericórdia,1442,PSD,2383,PS,680,IL,452,L,283,CH,224,PAN
2026-02-15T03:00:00,Misericórdia,1468,PSD,2440,PS,697,IL,467,L,290,CH,232,PAN
2026-02-15T04:00:00,Misericórdia,1503,PSD,2514,PS,715,IL,475,L,295,CH,240,PAN
2026-02-15T05:00:00,Misericórdia,1531,PSD,2522,PS,731,IL,483,L,302,CH,243,PAN
2026-02-15T06:00:00,Misericórdia,1539,PSD,2562,PS,741,IL,488,L,308,CH,244,PAN
2026-02-15T07:00:00,Misericórdia,1539,PSD,2601,PS,745,IL,497,L,310,CH,247,PAN
2026-02-15T08:00:00,Misericórdia,1549,PSD,2628,PS,750,IL,497,L,313,CH,250,PAN
2026-02-15T09:00:00,Misericórdia,1567,PSD,2628,PS,750,IL,501,L,313,CH,250,PAN
2026-02-15T10:00:00,Misericórdia,1567,PSD,2641,PS,754,IL,501,L,317,CH,250,PAN
2026-02-15T11:00:00,Misericórdia,1575,PSD,2641,PS,754,IL,501,L,318,CH,251,PAN
2026-02-15T12:00:00,Misericórdia,1575,PSD,2679,PS,755,IL,510,L,318,CH,256,PAN
2026-02-15T13:00:00,Misericórdia,1595,PSD,2689,PS,766,IL,510,L,318,CH,256,PAN
2026-02-15T14:00:00,Misericórdia,1620,PSD,2716,PS,766,IL,515,L,327,CH,261,PAN
2026-02-15T15:00:00,Misericórdia,1664,PSD,2765,PS,787,IL,531,L,330,CH,262,PAN
2026-02-15T16:00:00,Misericórdia,1739,PSD,2854,PS,791,IL,542,L,343,CH,275,PAN
2026-02-15T17:00:00,Misericórdia,1806,PSD,2984,PS,825,IL,557,L,356,CH,285,PAN
2026-02-15T18:00:00,Misericórdia,1912,PSD,3157,PS,846,IL,582,L,370,CH,297,PAN
2026-02-15T19:00:00,Misericórdia,1987,PSD,3233,PS,875,IL,602,L,391,CH,305,PAN
2026-02-15T20:00:00,Misericórdia,2051,PSD,3319,PS,889,IL,624,L,397,CH,314,PAN
2026-02-15T21:00:00,Misericórdia,2055,PSD,3345,PS,901,IL,636,L,398,CH,315,PAN
2026-02-15T22:00:00,Misericórdia,2087,PSD,3437,PS,917,IL,651,L,407,CH,323,PAN
2026-02-15T23:00:00,Misericórdia,2147,PSD,3544,PS,953,IL,660,L,422,CH,336,PAN
2026-02-16T00:00:00,Misericórdia,2228,PSD,3673,PS,1008,IL,690,L,440,CH,350,PAN
2026-02-16T01:00:00,Misericórdia,2293,PSD,3788,PS,1066,IL,732,L,458,CH,364,PAN
2026-02-16T02:00:00,Misericórdia,2382,PSD,3932,PS,1130,IL,748,L,467,CH,377,PAN
2026-02-16T03:00:00,Misericórdia,2428,PSD,4052,PS,1159,IL,762,L,482,CH,384,PAN
2026-02-16T04:00:00,Misericórdia,2451,PSD,4066,PS,1178,IL,779,L,487,CH,391,PAN
2026-02-16T05:00:00,Misericórdia,2454,PSD,4126,PS,1193,IL,787,L,494,CH,392,PAN
2026-02-16T06:00:00,Misericórdia,2516,PSD,4188,PS,1193,IL,801,L,494,CH,400,PAN
