2026-02-15T04:00:00,Arroios,966,PSD,1485,PS,2051,IL,715,L,236,CH,358,PAN
2026-02-15T05:00:00,Arroios,969,PSD,1520,PS,2063,IL,727,L,241,CH,365,PAN
2026-02-15T06:00:00,Arroios,976,PSD,1529,PS,2100,IL,740,L,246,CH,365,PAN
2026-02-15T07:00:00,Arroios,979,PSD,1535,PS,2100,IL,740,L,246,CH,367,PAN
2026-02-15T08:00:00,Arroios,984,PSD,1556,PS,2114,IL,741,L,246,CH,374,PAN
2026-02-15T09:00:00,Arroios,994,PSD,1562,PS,2122,IL,750,L,248,CH,374,PAN
2026-02-15T10:00:00,Arroios,1009,PSD,1562,PS,2122,IL,750,L,250,CH,376,PAN
2026-02-15T11:00:00,Arroios,1009,PSD,1582,PS,2153,IL,758,L,255,CH,376,PAN
2026-02-15T12:00:00,Arroios,1010,PSD,1602,PS,2153,IL,760,L,256,CH,378,PAN
2026-02-15T13:00:00,Arroios,1010,PSD,1602,PS,2153,IL,767,L,257,CH,386,PAN
2026-02-15T14:00:00,Arroios,1034,PSD,1634,PS,2163,IL,781,L,258,CH,388,PAN
2026-02-15T15:00:00,Arroios,1064,PSD,1665,PS,2237,IL,787,L,265,CH,394,PAN
2026-02-15T16:00:00,Arroios,1106,PSD,1728,PS,2281,IL,809,L,273,CH,406,PAN
2026-02-15T17:00:00,Arroios,1159,PSD,1772,PS,2324,IL,846,L,283,CH,423,PAN
2026-02-15T18:00:00,Arroios,1230,PSD,1851,PS,2418,IL,872,L,296,CH,442,PAN
2026-02-15T19:00:00,Arroios,1268,PSD,1939,PS,2490,IL,915,L,308,CH,456,PAN
2026-02-15T20:00:00,Arroios,1307,PSD,1963,PS,2545,IL,937,L,314,CH,472,PAN
2026-02-15T21:00:00,Arroios,1312,PSD,1991,PS,2562,IL,949,L,323,CH,472,PAN
2026-02-15T22:00:00,Arroios,1353,PSD,2048,PS,2646,IL,967,L,327,CH,482,PAN
2026-02-15T23:00:00,Arroios,1376,PSD,2111,PS,2720,IL,991,L,338,CH,504,PAN
2026-02-16T00:00:00,Arroios,1427,PSD,2156,PS,2874,IL,1038,L,347,CH,524,PAN
2026-02-16T01:00:00,Arroios,1475,PSD,2276,PS,3064,IL,1096,L,362,CH,548,PAN
2026-02-16T02:00:00,Arroios,1533,PSD,2345,PS,3212,IL,1130,L,379,CH,562,PAN
2026-02-16T03:00:00,Arroios,1559,PSD,2421,PS,3289,IL,1151,L,380,CH,574,PAN
